date,region_from,region_to,value
3/29/2020,fid009,fid003,199
4/21/2020,fid009,fid003,125
3/28/2020,fid009,fid003,170
4/9/2020,fid009,fid003,180
3/14/2020,fid009,fid003,224
3/2/2020,fid009,fid003,135
3/16/2020,fid009,fid003,166
4/23/2020,fid009,fid003,146
4/22/2020,fid009,fid003,183
3/17/2020,fid009,fid003,187
3/3/2020,fid009,fid003,167
4/26/2020,fid009,fid003,133
3/7/2020,fid009,fid003,191
3/13/2020,fid009,fid003,185
3/6/2020,fid009,fid003,161
4/27/2020,fid009,fid003,93
4/25/2020,fid009,fid003,141
4/19/2020,fid009,fid003,132
3/5/2020,fid009,fid003,204
4/18/2020,fid009,fid003,154
4/30/2020,fid009,fid003,131
4/24/2020,fid009,fid003,138
3/20/2020,fid009,fid005,43
4/29/2020,fid009,fid005,29
4/1/2020,fid009,fid005,35
3/8/2020,fid009,fid005,63
4/15/2020,fid009,fid005,26
4/14/2020,fid009,fid005,27
3/9/2020,fid009,fid005,48
3/21/2020,fid009,fid005,37
4/28/2020,fid009,fid005,41
3/23/2020,fid009,fid005,59
4/16/2020,fid009,fid005,27
4/2/2020,fid009,fid005,40
4/3/2020,fid009,fid005,40
4/17/2020,fid009,fid005,25
3/22/2020,fid009,fid005,58
4/13/2020,fid009,fid005,34
4/7/2020,fid009,fid005,46
3/26/2020,fid009,fid005,48
3/27/2020,fid009,fid005,45
4/6/2020,fid009,fid005,36
4/12/2020,fid009,fid005,41
4/4/2020,fid009,fid005,51
4/10/2020,fid009,fid005,37
3/19/2020,fid009,fid005,57
3/31/2020,fid009,fid005,28
3/25/2020,fid009,fid005,45
3/24/2020,fid009,fid005,45
3/30/2020,fid009,fid005,36
4/11/2020,fid009,fid005,30
3/18/2020,fid009,fid005,40
4/5/2020,fid009,fid005,33
5/22/2020,fid009,fid005,31
2/3/2020,fid009,fid005,62
2/17/2020,fid009,fid005,55
2/2/2020,fid009,fid005,66
5/23/2020,fid009,fid005,37
5/21/2020,fid009,fid005,50
2/28/2020,fid009,fid005,77
2/14/2020,fid009,fid005,71
5/9/2020,fid009,fid005,35
2/1/2020,fid009,fid005,73
5/8/2020,fid009,fid005,47
2/15/2020,fid009,fid005,70
5/20/2020,fid009,fid005,39
2/29/2020,fid009,fid005,66
2/11/2020,fid009,fid005,71
5/18/2020,fid009,fid005,51
2/5/2020,fid009,fid005,65
5/24/2020,fid009,fid005,44
5/30/2020,fid009,fid005,38
5/31/2020,fid009,fid005,53
5/25/2020,fid009,fid005,45
2/10/2020,fid009,fid005,65
5/19/2020,fid009,fid005,45
2/6/2020,fid009,fid005,51
2/12/2020,fid009,fid005,72
5/27/2020,fid009,fid005,36
5/26/2020,fid009,fid005,42
2/13/2020,fid009,fid005,57
2/7/2020,fid009,fid005,60
5/17/2020,fid009,fid005,36
5/3/2020,fid009,fid005,44
2/22/2020,fid009,fid005,55
2/23/2020,fid009,fid005,53
5/2/2020,fid009,fid005,47
5/16/2020,fid009,fid005,42
2/9/2020,fid009,fid005,58
5/14/2020,fid009,fid005,44
2/21/2020,fid009,fid005,59
5/28/2020,fid009,fid005,38
2/20/2020,fid009,fid005,52
5/29/2020,fid009,fid005,41
5/15/2020,fid009,fid005,44
5/1/2020,fid009,fid005,41
2/8/2020,fid009,fid005,69
2/24/2020,fid009,fid005,52
5/5/2020,fid009,fid005,40
5/11/2020,fid009,fid005,33
2/18/2020,fid009,fid005,54
5/10/2020,fid009,fid005,57
2/19/2020,fid009,fid005,47
5/4/2020,fid009,fid005,37
2/25/2020,fid009,fid005,50
2/27/2020,fid009,fid005,49
5/12/2020,fid009,fid005,48
5/6/2020,fid009,fid005,45
5/7/2020,fid009,fid005,45
5/13/2020,fid009,fid005,35
2/26/2020,fid009,fid005,45
3/15/2020,fid009,fid005,49
4/8/2020,fid009,fid005,38
4/20/2020,fid009,fid005,31
3/29/2020,fid009,fid005,54
4/21/2020,fid009,fid005,41
3/28/2020,fid009,fid005,34
4/9/2020,fid009,fid005,46
3/14/2020,fid009,fid005,53
3/2/2020,fid009,fid005,44
3/16/2020,fid009,fid005,47
4/23/2020,fid009,fid005,44
4/22/2020,fid009,fid005,44
3/17/2020,fid009,fid005,39
3/3/2020,fid009,fid005,51
4/26/2020,fid009,fid005,27
3/7/2020,fid009,fid005,64
3/13/2020,fid009,fid005,37
3/6/2020,fid009,fid005,39
4/27/2020,fid009,fid005,39
4/25/2020,fid009,fid005,35
4/19/2020,fid009,fid005,37
3/5/2020,fid009,fid005,59
4/18/2020,fid009,fid005,31
4/30/2020,fid009,fid005,28
4/24/2020,fid009,fid005,39
3/8/2020,fid009,fid006,39
3/9/2020,fid009,fid006,47
3/19/2020,fid009,fid006,31
3/18/2020,fid009,fid006,18
2/3/2020,fid009,fid006,34
2/17/2020,fid009,fid006,21
2/2/2020,fid009,fid006,41
2/28/2020,fid009,fid006,31
2/14/2020,fid009,fid006,31
2/1/2020,fid009,fid006,19
2/15/2020,fid009,fid006,38
2/29/2020,fid009,fid006,41
2/5/2020,fid009,fid006,16
2/10/2020,fid009,fid006,34
2/6/2020,fid009,fid006,20
2/12/2020,fid009,fid006,23
5/27/2020,fid009,fid006,19
2/13/2020,fid009,fid006,22
2/7/2020,fid009,fid006,20
5/3/2020,fid009,fid006,13
2/22/2020,fid009,fid006,19
2/23/2020,fid009,fid006,14
2/9/2020,fid009,fid006,42
2/21/2020,fid009,fid006,23
2/8/2020,fid009,fid006,23
2/24/2020,fid009,fid006,19
2/18/2020,fid009,fid006,15
2/19/2020,fid009,fid006,23
2/27/2020,fid009,fid006,32
2/26/2020,fid009,fid006,21
3/15/2020,fid009,fid006,24
3/29/2020,fid009,fid006,22
3/2/2020,fid009,fid006,29
3/16/2020,fid009,fid006,22
3/17/2020,fid009,fid006,20
3/3/2020,fid009,fid006,16
3/7/2020,fid009,fid006,24
3/13/2020,fid009,fid006,23
3/5/2020,fid009,fid006,17
3/20/2020,fid009,fid008,85
4/29/2020,fid009,fid008,56
4/1/2020,fid009,fid008,88
3/8/2020,fid009,fid008,80
4/15/2020,fid009,fid008,81
4/14/2020,fid009,fid008,60
3/9/2020,fid009,fid008,79
3/21/2020,fid009,fid008,57
4/28/2020,fid009,fid008,74
3/23/2020,fid009,fid008,76
4/16/2020,fid009,fid008,82
4/2/2020,fid009,fid008,82
4/3/2020,fid009,fid008,69
4/17/2020,fid009,fid008,74
3/22/2020,fid009,fid008,70
4/13/2020,fid009,fid008,87
4/7/2020,fid009,fid008,77
3/26/2020,fid009,fid008,75
3/27/2020,fid009,fid008,87
4/6/2020,fid009,fid008,69
4/12/2020,fid009,fid008,86
4/4/2020,fid009,fid008,71
4/10/2020,fid009,fid008,69
3/19/2020,fid009,fid008,87
3/31/2020,fid009,fid008,90
3/25/2020,fid009,fid008,90
3/24/2020,fid009,fid008,69
3/30/2020,fid009,fid008,102
4/11/2020,fid009,fid008,74
3/18/2020,fid009,fid008,85
4/5/2020,fid009,fid008,62
5/22/2020,fid009,fid008,78
2/3/2020,fid009,fid008,85
2/17/2020,fid009,fid008,61
2/2/2020,fid009,fid008,93
5/23/2020,fid009,fid008,73
5/21/2020,fid009,fid008,86
2/28/2020,fid009,fid008,90
2/14/2020,fid009,fid008,92
5/9/2020,fid009,fid008,43
2/1/2020,fid009,fid008,101
5/8/2020,fid009,fid008,59
2/15/2020,fid009,fid008,85
5/20/2020,fid009,fid008,68
2/29/2020,fid009,fid008,91
2/11/2020,fid009,fid008,73
5/18/2020,fid009,fid008,83
2/5/2020,fid009,fid008,73
5/24/2020,fid009,fid008,60
5/30/2020,fid009,fid008,85
5/31/2020,fid009,fid008,72
5/25/2020,fid009,fid008,59
2/10/2020,fid009,fid008,91
5/19/2020,fid009,fid008,63
2/6/2020,fid009,fid008,106
2/12/2020,fid009,fid008,96
5/27/2020,fid009,fid008,76
5/26/2020,fid009,fid008,54
2/13/2020,fid009,fid008,80
2/7/2020,fid009,fid008,99
5/17/2020,fid009,fid008,59
5/3/2020,fid009,fid008,67
2/22/2020,fid009,fid008,80
2/23/2020,fid009,fid008,76
5/2/2020,fid009,fid008,47
5/16/2020,fid009,fid008,75
2/9/2020,fid009,fid008,80
5/14/2020,fid009,fid008,70
2/21/2020,fid009,fid008,122
5/28/2020,fid009,fid008,78
2/20/2020,fid009,fid008,81
5/29/2020,fid009,fid008,76
5/15/2020,fid009,fid008,55
5/1/2020,fid009,fid008,57
2/8/2020,fid009,fid008,63
2/24/2020,fid009,fid008,84
5/5/2020,fid009,fid008,61
5/11/2020,fid009,fid008,67
2/18/2020,fid009,fid008,84
5/10/2020,fid009,fid008,75
2/19/2020,fid009,fid008,84
5/4/2020,fid009,fid008,49
2/25/2020,fid009,fid008,79
2/27/2020,fid009,fid008,97
5/12/2020,fid009,fid008,79
5/6/2020,fid009,fid008,79
5/7/2020,fid009,fid008,49
5/13/2020,fid009,fid008,82
2/26/2020,fid009,fid008,90
3/15/2020,fid009,fid008,76
4/8/2020,fid009,fid008,55
4/20/2020,fid009,fid008,84
3/29/2020,fid009,fid008,119
4/21/2020,fid009,fid008,64
3/28/2020,fid009,fid008,64
4/9/2020,fid009,fid008,86
3/14/2020,fid009,fid008,110
3/2/2020,fid009,fid008,75
3/16/2020,fid009,fid008,72
4/23/2020,fid009,fid008,78
4/22/2020,fid009,fid008,79
3/17/2020,fid009,fid008,81
3/3/2020,fid009,fid008,80
4/26/2020,fid009,fid008,74
3/7/2020,fid009,fid008,86
3/13/2020,fid009,fid008,82
3/6/2020,fid009,fid008,87
4/27/2020,fid009,fid008,43
4/25/2020,fid009,fid008,73
4/19/2020,fid009,fid008,63
3/5/2020,fid009,fid008,106
4/18/2020,fid009,fid008,82
4/30/2020,fid009,fid008,67
4/24/2020,fid009,fid008,106
3/20/2020,fid009,fid009,8241
4/29/2020,fid009,fid009,8149
4/1/2020,fid009,fid009,8298
3/8/2020,fid009,fid009,7882
4/15/2020,fid009,fid009,8976
4/14/2020,fid009,fid009,8404
3/9/2020,fid009,fid009,8406
3/21/2020,fid009,fid009,8565
4/28/2020,fid009,fid009,8599
3/23/2020,fid009,fid009,8631
4/16/2020,fid009,fid009,7118
4/2/2020,fid009,fid009,8738
4/3/2020,fid009,fid009,8464
4/17/2020,fid009,fid009,8475
3/22/2020,fid009,fid009,7763
4/13/2020,fid009,fid009,7562
4/7/2020,fid009,fid009,7868
3/26/2020,fid009,fid009,8760
3/27/2020,fid009,fid009,8465
4/6/2020,fid009,fid009,8251
4/12/2020,fid009,fid009,8202
4/4/2020,fid009,fid009,8000
4/10/2020,fid009,fid009,7648
3/19/2020,fid009,fid009,8573
3/31/2020,fid009,fid009,8064
3/25/2020,fid009,fid009,8288
3/24/2020,fid009,fid009,7941
3/30/2020,fid009,fid009,8664
4/11/2020,fid009,fid009,7324
3/18/2020,fid009,fid009,8065
4/5/2020,fid009,fid009,7640
5/22/2020,fid009,fid009,9606
2/3/2020,fid009,fid009,9005
2/17/2020,fid009,fid009,8086
2/2/2020,fid009,fid009,8968
5/23/2020,fid009,fid009,7306
5/21/2020,fid009,fid009,8595
2/28/2020,fid009,fid009,9000
2/14/2020,fid009,fid009,9869
5/9/2020,fid009,fid009,8882
2/1/2020,fid009,fid009,9033
5/8/2020,fid009,fid009,9489
2/15/2020,fid009,fid009,8668
5/20/2020,fid009,fid009,9749
2/29/2020,fid009,fid009,8894
2/11/2020,fid009,fid009,9138
5/18/2020,fid009,fid009,7891
2/5/2020,fid009,fid009,9444
5/24/2020,fid009,fid009,6933
5/30/2020,fid009,fid009,8155
5/31/2020,fid009,fid009,7779
5/25/2020,fid009,fid009,7005
2/10/2020,fid009,fid009,8834
5/19/2020,fid009,fid009,8105
2/6/2020,fid009,fid009,9631
2/12/2020,fid009,fid009,8676
5/27/2020,fid009,fid009,8266
5/26/2020,fid009,fid009,7650
2/13/2020,fid009,fid009,9110
2/7/2020,fid009,fid009,10100
5/17/2020,fid009,fid009,7266
5/3/2020,fid009,fid009,6445
2/22/2020,fid009,fid009,8137
2/23/2020,fid009,fid009,8575
5/2/2020,fid009,fid009,7566
5/16/2020,fid009,fid009,7224
2/9/2020,fid009,fid009,9372
5/14/2020,fid009,fid009,9065
2/21/2020,fid009,fid009,9053
5/28/2020,fid009,fid009,7574
2/20/2020,fid009,fid009,9585
5/29/2020,fid009,fid009,8437
5/15/2020,fid009,fid009,8498
5/1/2020,fid009,fid009,7739
2/8/2020,fid009,fid009,9434
2/24/2020,fid009,fid009,9052
5/5/2020,fid009,fid009,8552
5/11/2020,fid009,fid009,8563
2/18/2020,fid009,fid009,9283
5/10/2020,fid009,fid009,8634
2/19/2020,fid009,fid009,9158
5/4/2020,fid009,fid009,8876
2/25/2020,fid009,fid009,8426
2/27/2020,fid009,fid009,9311
5/12/2020,fid009,fid009,8152
5/6/2020,fid009,fid009,8766
5/7/2020,fid009,fid009,10129
5/13/2020,fid009,fid009,8793
2/26/2020,fid009,fid009,8514
3/15/2020,fid009,fid009,7782
4/8/2020,fid009,fid009,8006
4/20/2020,fid009,fid009,9084
3/29/2020,fid009,fid009,8467
4/21/2020,fid009,fid009,9056
3/28/2020,fid009,fid009,7146
4/9/2020,fid009,fid009,8508
3/14/2020,fid009,fid009,8291
3/2/2020,fid009,fid009,8546
3/16/2020,fid009,fid009,8877
4/23/2020,fid009,fid009,8158
4/22/2020,fid009,fid009,8326
3/17/2020,fid009,fid009,8137
3/3/2020,fid009,fid009,7927
4/26/2020,fid009,fid009,6741
3/7/2020,fid009,fid009,8933
3/13/2020,fid009,fid009,8304
3/6/2020,fid009,fid009,9344
4/27/2020,fid009,fid009,7281
4/25/2020,fid009,fid009,6778
4/19/2020,fid009,fid009,7175
3/5/2020,fid009,fid009,8815
4/18/2020,fid009,fid009,8164
4/30/2020,fid009,fid009,8394
4/24/2020,fid009,fid009,8483
2/6/2020,fid009,fid010,20
2/7/2020,fid009,fid010,34
4/8/2020,fid009,fid010,21
3/20/2020,fid009,fid013,528
4/29/2020,fid009,fid013,419
4/1/2020,fid009,fid013,376
3/8/2020,fid009,fid013,601
4/15/2020,fid009,fid013,395
4/14/2020,fid009,fid013,430
3/9/2020,fid009,fid013,641
3/21/2020,fid009,fid013,497
4/28/2020,fid009,fid013,414
3/23/2020,fid009,fid013,437
4/16/2020,fid009,fid013,336
4/2/2020,fid009,fid013,515
4/3/2020,fid009,fid013,468
4/17/2020,fid009,fid013,381
3/22/2020,fid009,fid013,360
4/13/2020,fid009,fid013,377
4/7/2020,fid009,fid013,425
3/26/2020,fid009,fid013,539
3/27/2020,fid009,fid013,535
4/6/2020,fid009,fid013,474
4/12/2020,fid009,fid013,398
4/4/2020,fid009,fid013,458
4/10/2020,fid009,fid013,451
3/19/2020,fid009,fid013,547
3/31/2020,fid009,fid013,460
3/25/2020,fid009,fid013,475
3/24/2020,fid009,fid013,457
3/30/2020,fid009,fid013,537
4/11/2020,fid009,fid013,402
3/18/2020,fid009,fid013,517
4/5/2020,fid009,fid013,424
5/22/2020,fid009,fid013,492
2/3/2020,fid009,fid013,629
2/17/2020,fid009,fid013,544
2/2/2020,fid009,fid013,565
5/23/2020,fid009,fid013,413
5/21/2020,fid009,fid013,489
2/28/2020,fid009,fid013,747
2/14/2020,fid009,fid013,711
5/9/2020,fid009,fid013,490
2/1/2020,fid009,fid013,719
5/8/2020,fid009,fid013,465
2/15/2020,fid009,fid013,706
5/20/2020,fid009,fid013,491
2/29/2020,fid009,fid013,626
2/11/2020,fid009,fid013,635
5/18/2020,fid009,fid013,418
2/5/2020,fid009,fid013,580
5/24/2020,fid009,fid013,402
5/30/2020,fid009,fid013,485
5/31/2020,fid009,fid013,434
5/25/2020,fid009,fid013,411
2/10/2020,fid009,fid013,686
5/19/2020,fid009,fid013,456
2/6/2020,fid009,fid013,730
2/12/2020,fid009,fid013,587
5/27/2020,fid009,fid013,442
5/26/2020,fid009,fid013,491
2/13/2020,fid009,fid013,572
2/7/2020,fid009,fid013,766
5/17/2020,fid009,fid013,385
5/3/2020,fid009,fid013,339
2/22/2020,fid009,fid013,592
2/23/2020,fid009,fid013,477
5/2/2020,fid009,fid013,444
5/16/2020,fid009,fid013,450
2/9/2020,fid009,fid013,582
5/14/2020,fid009,fid013,512
2/21/2020,fid009,fid013,681
5/28/2020,fid009,fid013,449
2/20/2020,fid009,fid013,562
5/29/2020,fid009,fid013,548
5/15/2020,fid009,fid013,429
5/1/2020,fid009,fid013,484
2/8/2020,fid009,fid013,828
2/24/2020,fid009,fid013,578
5/5/2020,fid009,fid013,491
5/11/2020,fid009,fid013,393
2/18/2020,fid009,fid013,577
5/10/2020,fid009,fid013,459
2/19/2020,fid009,fid013,610
5/4/2020,fid009,fid013,447
2/25/2020,fid009,fid013,565
2/27/2020,fid009,fid013,610
5/12/2020,fid009,fid013,532
5/6/2020,fid009,fid013,437
5/7/2020,fid009,fid013,462
5/13/2020,fid009,fid013,433
2/26/2020,fid009,fid013,537
3/15/2020,fid009,fid013,449
4/8/2020,fid009,fid013,427
4/20/2020,fid009,fid013,456
3/29/2020,fid009,fid013,485
4/21/2020,fid009,fid013,401
3/28/2020,fid009,fid013,435
4/9/2020,fid009,fid013,487
3/14/2020,fid009,fid013,595
3/2/2020,fid009,fid013,581
3/16/2020,fid009,fid013,659
4/23/2020,fid009,fid013,396
4/22/2020,fid009,fid013,430
3/17/2020,fid009,fid013,593
3/3/2020,fid009,fid013,572
4/26/2020,fid009,fid013,324
3/7/2020,fid009,fid013,809
3/13/2020,fid009,fid013,619
3/6/2020,fid009,fid013,717
4/27/2020,fid009,fid013,421
4/25/2020,fid009,fid013,386
4/19/2020,fid009,fid013,311
3/5/2020,fid009,fid013,610
4/18/2020,fid009,fid013,396
4/30/2020,fid009,fid013,428
4/24/2020,fid009,fid013,401
3/20/2020,fid010,fid001,58
4/29/2020,fid010,fid001,39
3/8/2020,fid010,fid001,62
3/9/2020,fid010,fid001,58
3/21/2020,fid010,fid001,54
4/28/2020,fid010,fid001,48
3/23/2020,fid010,fid001,40
4/16/2020,fid010,fid001,92
4/3/2020,fid010,fid001,19
3/22/2020,fid010,fid001,60
4/13/2020,fid010,fid001,24
3/26/2020,fid010,fid001,42
3/27/2020,fid010,fid001,52
3/19/2020,fid010,fid001,75
3/25/2020,fid010,fid001,32
3/24/2020,fid010,fid001,31
3/30/2020,fid010,fid001,17
4/11/2020,fid010,fid001,22
3/18/2020,fid010,fid001,54
5/22/2020,fid010,fid001,48
2/3/2020,fid010,fid001,59
2/17/2020,fid010,fid001,54
2/2/2020,fid010,fid001,73
5/23/2020,fid010,fid001,35
5/21/2020,fid010,fid001,21
2/28/2020,fid010,fid001,71
2/14/2020,fid010,fid001,57
5/9/2020,fid010,fid001,21
2/1/2020,fid010,fid001,68
5/8/2020,fid010,fid001,39
2/15/2020,fid010,fid001,64
5/20/2020,fid010,fid001,28
2/29/2020,fid010,fid001,51
2/11/2020,fid010,fid001,60
5/18/2020,fid010,fid001,37
2/5/2020,fid010,fid001,59
5/24/2020,fid010,fid001,20
5/30/2020,fid010,fid001,34
5/31/2020,fid010,fid001,35
5/25/2020,fid010,fid001,30
2/10/2020,fid010,fid001,62
5/19/2020,fid010,fid001,36
2/6/2020,fid010,fid001,62
2/12/2020,fid010,fid001,82
5/27/2020,fid010,fid001,37
5/26/2020,fid010,fid001,35
2/13/2020,fid010,fid001,53
2/7/2020,fid010,fid001,67
5/17/2020,fid010,fid001,30
5/3/2020,fid010,fid001,37
2/22/2020,fid010,fid001,65
2/23/2020,fid010,fid001,66
5/2/2020,fid010,fid001,37
5/16/2020,fid010,fid001,33
2/9/2020,fid010,fid001,69
5/14/2020,fid010,fid001,32
2/21/2020,fid010,fid001,53
5/28/2020,fid010,fid001,34
2/20/2020,fid010,fid001,48
5/29/2020,fid010,fid001,40
5/15/2020,fid010,fid001,37
5/1/2020,fid010,fid001,35
2/8/2020,fid010,fid001,77
2/24/2020,fid010,fid001,82
5/5/2020,fid010,fid001,31
5/11/2020,fid010,fid001,24
2/18/2020,fid010,fid001,52
5/10/2020,fid010,fid001,57
2/19/2020,fid010,fid001,65
5/4/2020,fid010,fid001,31
2/25/2020,fid010,fid001,46
2/27/2020,fid010,fid001,53
5/12/2020,fid010,fid001,34
5/6/2020,fid010,fid001,30
5/7/2020,fid010,fid001,33
5/13/2020,fid010,fid001,36
2/26/2020,fid010,fid001,46
3/15/2020,fid010,fid001,57
4/20/2020,fid010,fid001,25
3/29/2020,fid010,fid001,60
4/21/2020,fid010,fid001,28
3/28/2020,fid010,fid001,37
3/14/2020,fid010,fid001,56
3/2/2020,fid010,fid001,58
3/16/2020,fid010,fid001,48
4/23/2020,fid010,fid001,29
4/22/2020,fid010,fid001,51
3/17/2020,fid010,fid001,48
3/3/2020,fid010,fid001,62
4/26/2020,fid010,fid001,35
3/7/2020,fid010,fid001,62
3/13/2020,fid010,fid001,70
3/6/2020,fid010,fid001,90
4/27/2020,fid010,fid001,40
4/25/2020,fid010,fid001,39
4/19/2020,fid010,fid001,13
3/5/2020,fid010,fid001,65
4/30/2020,fid010,fid001,21
4/24/2020,fid010,fid001,49
3/20/2020,fid010,fid002,370
4/29/2020,fid010,fid002,224
4/1/2020,fid010,fid002,191
3/8/2020,fid010,fid002,252
4/15/2020,fid010,fid002,212
4/14/2020,fid010,fid002,260
3/9/2020,fid010,fid002,303
3/21/2020,fid010,fid002,291
4/28/2020,fid010,fid002,199
3/23/2020,fid010,fid002,236
4/16/2020,fid010,fid002,279
4/2/2020,fid010,fid002,189
4/3/2020,fid010,fid002,273
4/17/2020,fid010,fid002,324
3/22/2020,fid010,fid002,257
4/13/2020,fid010,fid002,252
4/7/2020,fid010,fid002,207
3/26/2020,fid010,fid002,256
3/27/2020,fid010,fid002,305
4/6/2020,fid010,fid002,231
4/12/2020,fid010,fid002,181
4/4/2020,fid010,fid002,228
4/10/2020,fid010,fid002,288
3/19/2020,fid010,fid002,215
3/31/2020,fid010,fid002,177
3/25/2020,fid010,fid002,228
3/24/2020,fid010,fid002,238
3/30/2020,fid010,fid002,201
4/11/2020,fid010,fid002,225
3/18/2020,fid010,fid002,263
4/5/2020,fid010,fid002,192
5/22/2020,fid010,fid002,311
2/3/2020,fid010,fid002,239
2/17/2020,fid010,fid002,203
2/2/2020,fid010,fid002,289
5/23/2020,fid010,fid002,226
5/21/2020,fid010,fid002,290
2/28/2020,fid010,fid002,430
2/14/2020,fid010,fid002,411
5/9/2020,fid010,fid002,197
2/1/2020,fid010,fid002,309
5/8/2020,fid010,fid002,349
2/15/2020,fid010,fid002,250
5/20/2020,fid010,fid002,188
2/29/2020,fid010,fid002,344
2/11/2020,fid010,fid002,326
5/18/2020,fid010,fid002,203
2/5/2020,fid010,fid002,293
5/24/2020,fid010,fid002,175
5/30/2020,fid010,fid002,182
5/31/2020,fid010,fid002,170
5/25/2020,fid010,fid002,197
2/10/2020,fid010,fid002,309
5/19/2020,fid010,fid002,152
2/6/2020,fid010,fid002,296
2/12/2020,fid010,fid002,276
5/27/2020,fid010,fid002,179
5/26/2020,fid010,fid002,180
2/13/2020,fid010,fid002,322
2/7/2020,fid010,fid002,401
5/17/2020,fid010,fid002,149
5/3/2020,fid010,fid002,220
2/22/2020,fid010,fid002,297
2/23/2020,fid010,fid002,258
5/2/2020,fid010,fid002,186
5/16/2020,fid010,fid002,193
2/9/2020,fid010,fid002,312
5/14/2020,fid010,fid002,211
2/21/2020,fid010,fid002,390
5/28/2020,fid010,fid002,203
2/20/2020,fid010,fid002,283
5/29/2020,fid010,fid002,305
5/15/2020,fid010,fid002,270
5/1/2020,fid010,fid002,269
2/8/2020,fid010,fid002,277
2/24/2020,fid010,fid002,277
5/5/2020,fid010,fid002,180
5/11/2020,fid010,fid002,240
2/18/2020,fid010,fid002,265
5/10/2020,fid010,fid002,166
2/19/2020,fid010,fid002,234
5/4/2020,fid010,fid002,206
2/25/2020,fid010,fid002,248
2/27/2020,fid010,fid002,298
5/12/2020,fid010,fid002,199
5/6/2020,fid010,fid002,190
5/7/2020,fid010,fid002,209
5/13/2020,fid010,fid002,184
2/26/2020,fid010,fid002,281
3/15/2020,fid010,fid002,297
4/8/2020,fid010,fid002,190
4/20/2020,fid010,fid002,239
3/29/2020,fid010,fid002,200
4/21/2020,fid010,fid002,245
3/28/2020,fid010,fid002,232
4/9/2020,fid010,fid002,224
3/14/2020,fid010,fid002,299
3/2/2020,fid010,fid002,321
3/16/2020,fid010,fid002,287
4/23/2020,fid010,fid002,227
4/22/2020,fid010,fid002,199
3/17/2020,fid010,fid002,284
3/3/2020,fid010,fid002,281
4/26/2020,fid010,fid002,153
3/7/2020,fid010,fid002,268
3/13/2020,fid010,fid002,418
3/6/2020,fid010,fid002,385
4/27/2020,fid010,fid002,233
4/25/2020,fid010,fid002,214
4/19/2020,fid010,fid002,204
3/5/2020,fid010,fid002,379
4/18/2020,fid010,fid002,205
4/30/2020,fid010,fid002,207
4/24/2020,fid010,fid002,305
3/20/2020,fid010,fid003,562
4/29/2020,fid010,fid003,357
4/1/2020,fid010,fid003,300
3/8/2020,fid010,fid003,571
4/15/2020,fid010,fid003,310
4/14/2020,fid010,fid003,360
3/9/2020,fid010,fid003,641
3/21/2020,fid010,fid003,527
4/28/2020,fid010,fid003,502
3/23/2020,fid010,fid003,547
4/16/2020,fid010,fid003,312
4/2/2020,fid010,fid003,303
4/3/2020,fid010,fid003,394
4/17/2020,fid010,fid003,367
3/22/2020,fid010,fid003,604
4/13/2020,fid010,fid003,518
4/7/2020,fid010,fid003,343
3/26/2020,fid010,fid003,422
3/27/2020,fid010,fid003,441
4/6/2020,fid010,fid003,439
4/12/2020,fid010,fid003,378
4/4/2020,fid010,fid003,326
4/10/2020,fid010,fid003,296
3/19/2020,fid010,fid003,599
3/31/2020,fid010,fid003,341
3/25/2020,fid010,fid003,487
3/24/2020,fid010,fid003,357
3/30/2020,fid010,fid003,412
4/11/2020,fid010,fid003,283
3/18/2020,fid010,fid003,517
4/5/2020,fid010,fid003,302
5/22/2020,fid010,fid003,366
2/3/2020,fid010,fid003,714
2/17/2020,fid010,fid003,514
2/2/2020,fid010,fid003,659
